tick,scenario_type,precipitation,fog,sun_altitude,dist_gt,dist_lidar,dist_stereo,dist_camera,dist_ai,dist_hsi,w_lidar,w_stereo,w_camera,w_ai,w_hsi,d_fusion,v_approach,v_app_clamped,mu_factor,risk_numerator,risk_denominator,risk_score
46,C,40,20,-60.87477302490469,22.045454545454543,21.90610448827893,22.56568045538593,23.10860591772377,22.23314252930536,21.71339721697707,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,22.25674252318119,6.693893305926224,6.693893305926224,1.0,66.93893305926224,495.3725877431819,0.13512845626808417
47,C,40,20,-60.87477302490469,21.646464646464647,21.536491083666235,21.21605777619236,19.751400996529764,21.33936920371505,21.91429779309663,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,21.228709720201746,12.341877841717292,12.341877841717292,1.0,123.41877841717292,450.6681163845881,0.27385735518030446
48,C,40,20,-60.87477302490469,21.247474747474747,21.41015527428313,21.94244842333153,22.8060839873553,21.5361030716558,21.43035408227074,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,21.725624184411156,6.026896098979773,6.026896098979773,1.0,60.268960989797726,472.01274620227093,0.12768502858177214
49,C,40,20,-60.87477302490469,20.848484848484848,20.92890383059223,21.682192070107583,19.09715258664541,20.965177104282983,20.961160818783377,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,20.852406591566783,9.247448981777712,9.247448981777712,1.0,92.47448981777711,434.83286066001784,0.21266674666080496
50,C,40,20,-60.87477302490469,20.449494949494948,20.507842243147984,20.20050309333852,21.03108265772615,20.443471883856944,20.741487952916888,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,20.519447606575742,6.23545411684278,6.23545411684278,1.0,62.3545411684278,421.05773007900694,0.1480902420595096
51,C,40,20,-60.87477302490469,20.05050505050505,19.69989637467821,19.50352712374291,20.735937893842834,19.899442347609824,20.138116822164505,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,19.888527380691613,11.854864112176156,11.854864112176156,1.0,118.54864112176156,395.56352137252,0.29969558545343966
52,C,40,20,-60.87477302490469,19.651515151515152,19.66162378494384,19.42854056438511,19.806839723261177,19.244257671251493,19.667007485151597,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,19.52227041308944,14.946219616622802,14.946219616622802,1.0,149.462196166228,381.12904208178736,0.39215640810220537
53,C,40,20,-60.87477302490469,19.252525252525253,18.98877576632957,20.16868998794689,20.62109096750725,19.661677580714457,18.99535444656628,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,19.605898063641973,7.825643714666338,7.825643714666338,1.0,78.25643714666339,384.40123888192005,0.2035800856789177
54,C,40,20,-60.87477302490469,18.85353535353536,18.92048679871693,19.44264987856439,18.033058144040485,18.95128579210913,18.964448866959152,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,18.919623289585243,9.501788639600797,9.501788639600797,1.0,95.01788639600797,357.9621454198163,0.2654411579877292
55,C,40,20,-60.87477302490469,18.454545454545453,18.303289614873936,18.01019724029344,17.382239452941132,18.090430736047043,18.26491337420201,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,18.06856987937597,7.957989597072812,7.957989597072812,1.0,79.57989597072812,326.48321748589257,0.2437488106847844
56,C,40,20,-60.87477302490469,18.05555555555556,18.18663685213757,18.50264064849028,21.08132842840831,17.93921116381514,17.824373416898247,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,18.514967368402395,7.59450530505438,7.59450530505438,1.0,75.9450530505438,342.8140166530055,0.22153427036624052
57,C,40,20,-60.87477302490469,17.656565656565654,17.7205696385426,16.439115846923404,16.83314292762299,17.32257112315389,17.458593118039843,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,17.230622145419265,6.662323928857897,6.662323928857897,1.0,66.62323928857897,296.9043395182128,0.22439294554161324
58,C,40,20,-60.87477302490469,17.257575757575758,17.376406402339416,17.11844437777319,18.77881399288602,17.249511114642353,17.23656972423683,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,17.45832711451963,10.207829145272097,10.207829145272097,1.0,102.07829145272098,304.8031856375713,0.3348990307932608
59,C,40,20,-60.87477302490469,16.858585858585858,16.9197149422858,17.140190719130192,18.098498331785617,16.816828903812162,16.821123767240266,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,17.07481008648639,7.903964387742649,7.903964387742649,1.0,79.03964387742649,291.5591394895774,0.27109300711957957
60,C,40,20,-60.87477302490469,16.45959595959596,16.647491710102834,16.878804852638826,17.260285977869337,16.57879540590116,16.822886371673963,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,16.766853103117814,10.724658298064805,10.724658298064805,1.0,107.24658298064804,281.13736298153145,0.3814739593601912
61,C,40,20,-60.87477302490469,16.06060606060606,16.172666331306925,16.093117926377854,15.816685542384302,15.62433251225011,16.03911375112919,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,15.95048644110775,8.966997267207532,8.966997267207532,1.0,89.66997267207532,254.42801770796214,0.3524374928511231
62,C,40,20,-60.87477302490469,15.66161616161616,15.742143614989224,15.283785103971177,15.85764608768688,15.933149013196813,15.641744734210372,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,15.712304333396743,7.500489109012597,7.500489109012597,1.0,75.00489109012597,246.88650746527804,0.3038031193368257
63,C,40,20,-60.87477302490469,15.262626262626265,15.267888534359331,14.644466262168294,14.285999788308358,15.13915271648426,15.190754903422585,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,14.981781979756194,12.616957931704206,12.616957931704206,1.0,126.16957931704206,224.46379128894742,0.5620932382569742
64,C,40,20,-60.87477302490469,14.863636363636363,14.641941250421125,15.202436744837208,15.425954250918736,14.782541603002809,14.772746164505955,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,14.898965315039334,12.643789546258738,12.643789546258738,1.0,126.43789546258738,221.9891674587451,0.5695678618466139
65,C,40,20,-60.87477302490469,14.464646464646464,14.437311347094788,14.494187983688857,13.811870073646435,14.43456141198148,14.490073944185704,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,14.372614614892138,14.229657535735504,14.229657535735504,1.0,142.29657535735504,206.58205086821107,0.6888138381786764
66,C,40,20,-60.87477302490469,14.065656565656564,14.062602979443197,14.509438686894327,12.713298794583086,14.525091900331246,14.198473546744784,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,14.114663566425827,9.743135997635054,9.743135997635054,1.0,97.43135997635054,199.23372759338864,0.48903045259081773
67,C,40,20,-60.87477302490469,13.666666666666664,13.85545443066824,14.418308782902471,12.576553262491167,13.604059894547245,13.71111997592019,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,13.718455743498506,10.514416741670782,10.514416741670782,1.0,105.14416741670783,188.20602798632714,0.5586652486197009
68,C,40,20,-60.87477302490469,13.267676767676768,13.155898191514863,13.391313381777962,11.995941994439058,13.333711215017876,13.263319878800417,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,13.11147037164586,10.832090143557975,10.832090143557975,1.0,108.32090143557976,171.92065530654722,0.6300633349869194
69,C,40,20,-60.87477302490469,12.868686868686869,12.784131140208135,13.518198444914525,12.889844467731445,12.914459269634506,12.746997484982222,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,12.969893933978065,13.075963886590747,13.075963886590747,1.0,130.75963886590748,168.228148658641,0.7772756218772727
70,C,40,20,-60.87477302490469,12.469696969696969,12.2844206467984,12.786072355829791,12.88444393440277,12.511055615915906,12.414973445543351,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,12.530235092044716,9.214413033138236,9.214413033138236,1.0,92.14413033138236,157.01679146190884,0.5868425247610277
71,C,40,20,-60.87477302490469,12.07070707070707,11.958323785399426,13.217763866160013,13.396697741453757,12.331224666255846,11.9638440880686,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,12.484030208427761,10.856051464967472,10.856051464967472,1.0,108.56051464967472,155.86101024493686,0.696521307535932
72,C,40,20,-60.87477302490469,11.67171717171717,11.76677422291905,11.580254372788604,11.486761238993282,11.366811071523037,11.580956564724143,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,11.569554497905143,7.829191822931863,7.829191822931863,1.0,78.29191822931863,133.86459127999711,0.5848590540687476
73,C,40,20,-60.87477302490469,11.272727272727272,11.24932724687746,11.811767066012344,11.14017600995221,11.100006213817402,11.332731999963716,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,11.309668478004186,13.36401462428757,13.36401462428757,1.0,133.6401462428757,127.91860108236152,1.0447280154105993
74,C,40,20,-60.87477302490469,10.873737373737374,10.88868665706558,10.214494463151643,11.761422603925848,10.95041136639522,10.737579807645576,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,10.874149747697762,5.326243877024261,5.326243877024261,1.0,53.26243877024261,118.25713273535531,0.45039514774501843
75,C,40,20,-60.87477302490469,10.474747474747474,10.643556239201471,11.080287245323206,10.4774065118181,10.436135744961192,10.547130604112288,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,10.640450637084095,8.792252721084525,8.792252721084525,1.0,87.92252721084525,113.22918976022333,0.7765005419276775
76,C,40,20,-60.87477302490469,10.075757575757574,9.950784047011073,10.050506049220456,11.308118093710746,10.196675453566968,10.194668249532054,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,10.231806073575427,13.30113329702319,13.30113329702319,1.0,133.0113329702319,104.69985552725501,1.2704060793628027
77,C,40,20,-60.87477302490469,9.676767676767676,9.590620728139353,9.183332670224456,9.079299485639702,9.53735047722201,9.847475671737431,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,9.456610685387103,12.122315152156302,12.122315152156302,1.0,121.22315152156303,89.43748565497754,1.355395342722456
78,C,40,20,-60.87477302490469,9.277777777777777,9.18910106212365,9.436496107811434,9.450070004664676,9.224483271022386,9.263489295158728,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,9.285957514417564,10.153922143714167,10.153922143714167,1.0,101.53922143714168,86.23900695956803,1.1774164037480968
79,C,40,20,-60.87477302490469,8.878787878787879,9.158740852337232,8.975763346543824,10.700311676284205,9.06615084559648,8.934539779459199,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,9.274374970360803,12.932814365623155,12.932814365623155,1.0,129.32814365623156,86.02403109085495,1.5033955281593423
80,C,40,20,-60.87477302490469,8.47979797979798,8.598206881681463,8.43972458862945,10.29502797404376,8.642347047035162,8.52800779645661,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,8.789566711202756,5.351307577468843,5.351307577468843,1.0,53.51307577468843,77.26648297068364,0.6925781233629115
81,C,40,20,-60.87477302490469,8.08080808080808,8.096353578727438,7.320546874638312,8.985463128518836,8.070161147785583,8.003944223232036,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,8.04586018261833,13.215716486801387,13.215716486801387,1.0,132.15716486801387,64.74586607824308,2.041167612281325
82,C,40,20,-60.87477302490469,7.68181818181818,7.450794165127842,7.328805920465834,7.501830612287556,7.271561597164666,7.9112946550942755,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,7.426983119519686,14.148390953452289,14.148390953452289,1.0,141.4839095345229,55.17007825763036,2.5645044198383897
83,C,40,20,-60.87477302490469,7.282828282828284,7.162887233407823,7.004310289942477,7.214040680322436,7.0366811086896845,7.313920832740346,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,7.1184343670061265,13.03633635279068,13.03633635279068,1.0,130.3633635279068,50.68210783737391,2.572177225663343
84,C,40,20,-60.87477302490469,6.8838383838383805,6.839267302704802,6.753691523554527,6.530623943429325,6.517170725840185,6.960513116627135,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,6.706826052170914,9.280329243957874,9.280329243957874,1.0,92.80329243957874,44.99151569407849,2.0626842863129626
85,C,40,20,-60.87477302490469,6.484848484848484,6.584395437061098,7.170157644627296,6.502685742057758,6.556475315299094,6.514863604968299,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,6.6718876975615995,13.29584539620206,13.29584539620206,1.0,132.9584539620206,44.52408544887382,2.986214149523505
86,C,40,20,-60.87477302490469,6.085858585858581,6.131382178806148,6.127527374213488,6.475300133675144,6.029233883564796,6.178227448105864,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,6.150817672510481,13.163414759759842,13.163414759759842,1.0,131.63414759759843,37.842558040467246,3.478468539490232
87,C,40,20,-60.87477302490469,5.686868686868685,5.630420964256757,5.4510879123405855,5.883040796341345,5.80061733588496,5.474601088734434,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,5.660588018371007,10.61944507793063,10.61944507793063,1.0,106.1944507793063,32.0522567137254,3.3131661126947036
88,C,40,20,-60.87477302490469,5.287878787878789,5.175488250713816,5.841196448189758,4.9402964277978585,5.291723673882808,5.370488495952768,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,5.322072357746822,7.297623986783234,7.297623986783234,1.0,72.97623986783235,28.334454181092816,2.5755301090828273
89,C,40,20,-60.87477302490469,4.888888888888886,4.901567534515629,4.506731081546872,5.524514098994249,4.37215016057556,4.766955274542226,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,4.748849739719453,7.566448858009725,7.566448858009725,1.0,75.66448858009724,22.561573850433515,3.353688403198138
90,C,40,20,-60.87477302490469,4.48989898989899,4.3711384323966485,4.677873129900669,3.019672933221891,4.568430749403316,4.482108345358826,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,4.321587344205372,11.1734759929655,11.1734759929655,1.0,111.734759929655,18.686117173596042,5.979560060103822
91,C,40,20,-60.87477302490469,4.090909090909086,4.210348374200859,3.357728215646565,4.318967452525313,4.296587539604348,4.025668030932563,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,4.068130331440167,7.124719401080336,7.124719401080336,1.0,71.24719401080336,16.559684393583485,4.302448785703312
92,C,40,20,-60.87477302490469,3.6919191919191903,3.7002332652181873,3.5268656266365483,2.14665959319494,3.470654008694744,3.7950266366939895,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,3.415413303404686,7.638477947416845,7.638477947416845,1.0,76.38477947416845,11.675048033073708,6.54256661366887
93,C,40,20,-60.87477302490469,3.292929292929294,3.28591170601678,3.212278764498391,5.713536143810334,3.2630046091288096,3.4084579622966538,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,3.585718069774809,8.65438999252843,8.65438999252843,1.0,86.5438999252843,12.867374075909582,6.725840052113864
94,C,40,20,-60.87477302490469,2.893939393939391,2.954431687744333,3.0350270223808145,3.22982127814761,2.9043231803544747,2.864953279971532,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,2.983067296776953,8.485848810611422,8.485848810611422,1.0,84.85848810611422,8.908690497100157,9.525360448175439
95,C,40,20,-60.87477302490469,2.494949494949495,2.504356931448494,4.251781360941394,2.431561084921357,2.7023627837472257,2.2704547934829846,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,2.8614289801510195,13.200162317711207,13.200162317711207,1.0,132.00162317711207,8.197775808448103,16.10212651108117
96,C,40,20,-60.87477302490469,2.095959595959592,2.1043507500476824,1.945515747117128,1.9987687282485465,2.0268285846080074,2.291516892849417,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,2.0564626873031147,5.5755132410866,5.5755132410866,1.0,55.755132410866004,4.2390387842699475,13.152777138477685
97,C,40,20,-60.87477302490469,1.6969696969696957,1.6542388124847325,1.7414184687584404,2.381523321662911,1.5873479372453507,1.665285449585588,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,1.746206958158091,14.524736210265294,14.524736210265294,1.0,145.24736210265294,3.059238740719733,47.47826973075049
98,C,40,20,-60.87477302490469,1.2979797979797991,1.269240415577812,2.1926407373768484,2.201446146906364,1.141905075898337,1.4609255416584468,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,1.546868398003281,13.160966778755938,13.160966778755938,1.0,131.60966778755937,2.4028018407412364,54.77341724815698
99,C,40,20,-60.87477302490469,0.8989898989898961,0.8939042592098674,0.6372728233295977,2.5190942726052308,0.8497395846122717,0.819162686167751,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,1.0329137507162343,5.880666142881261,5.880666142881261,1.0,58.80666142881261,1.076910816418679,54.60680729754124
100,C,40,20,-60.87477302490469,0.5,0.3582155646855159,0.012825877591043,-0.110743391215938,0.6844227229141604,0.4103971439833161,0.3181818181818182,0.1909090909090909,0.1272727272727272,0.2727272727272727,0.0909090909090909,0.3263012167603618,6.077881834000918,6.077881834000918,1.0,60.77881834000918,0.1164724840592926,521.8298453140961
1,E,10,60,7.316594853635934,5.0,4.798833524485918,5.463690566673948,4.9823379018436365,4.808713222364655,5.147818581147625,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,4.952680127378622,-2.0,0.1,2.0,2.0,24.53904044413113,0.08150277939976783
2,E,10,60,7.316594853635934,5.252525252525253,5.132517269884692,5.8608492600273046,6.836486820882639,5.583225068919568,5.182858934097571,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,5.60112100167586,-2.080808080808081,0.1,2.0,2.0,31.382556475414393,0.06372967102176116
3,E,10,60,7.316594853635934,5.505050505050505,5.703759299880679,4.900797794230234,4.302552227587383,5.487948069696576,5.7888503281408346,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,5.36264350247939,-2.1616161616161618,0.1,2.0,2.0,28.76794533468442,0.06952182287376206
4,E,10,60,7.316594853635934,5.757575757575758,5.788897341704248,7.138816915855638,5.129589011665509,5.694234607595927,5.996915617460115,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,5.90563953321112,-2.242424242424242,0.1,2.0,2.0,34.88657829622605,0.05732863747822341
5,E,10,60,7.316594853635934,6.01010101010101,6.18607355947353,6.145136680799334,5.178665166732622,6.011761074439969,6.132262584927404,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,6.002990628653112,-2.323232323232323,0.1,2.0,2.0,36.045896487697085,0.05548481782614631
6,E,10,60,7.316594853635934,6.262626262626263,6.594475105031139,5.756983183119647,6.588367068635069,6.584428589915035,6.290014768986491,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,6.43645236273507,-2.404040404040404,0.1,2.0,2.0,41.43791901775786,0.04826497197272183
7,E,10,60,7.316594853635934,6.515151515151516,6.488159369296711,8.534457775219026,7.391424389899871,6.185917954775656,6.606700608965541,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,6.772562893547562,-2.484848484848485,0.1,2.0,2.0,45.87760814705732,0.04359425176633328
8,E,10,60,7.316594853635934,6.767676767676768,6.641529749542407,6.566787687669772,7.318983452308612,6.570252363327098,6.763376701687148,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,6.679981875463207,-2.5656565656565657,0.1,2.0,2.0,44.63215785651695,0.044810739521704994
9,E,10,60,7.316594853635934,7.020202020202021,7.098742952737035,7.170812013613069,7.187903855777331,6.602942785059186,6.885454869359863,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,6.89625223508815,-2.646464646464646,0.1,2.0,2.0,47.56829488995831,0.042044811667659776
10,E,10,60,7.316594853635934,7.272727272727273,7.332876741187427,8.15222478985967,5.793111069876734,7.577178406409031,7.045255232643715,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,7.3755965618075106,-2.7272727272727275,0.1,2.0,2.0,54.40942464254677,0.03675833760675447
11,E,10,60,7.316594853635934,7.525252525252526,7.387926102080965,6.30228042992657,8.342258608067286,7.453657918266026,7.521387348429504,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,7.359535630872919,-2.808080808080808,0.1,2.0,2.0,54.17276470208806,0.03691892062364894
12,E,10,60,7.316594853635934,7.777777777777779,8.019002438281122,8.569938927994976,8.517084824602927,7.525202156101136,7.5246504673152605,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,7.904500855754396,-2.888888888888889,0.1,2.0,2.0,62.49113377862197,0.032004540149409066
13,E,10,60,7.316594853635934,8.030303030303031,7.84107724654068,7.4402347937323,9.479492467424386,8.338177450760098,8.42758764052538,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,8.20147070188707,-2.9696969696969697,0.1,2.0,2.0,67.27412167391199,0.029729113516997033
14,E,10,60,7.316594853635934,8.282828282828284,8.50382016487068,9.041491463179282,9.024975454685444,8.565814081515784,8.499498758978207,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,8.661554681235762,-3.0505050505050506,0.1,2.0,2.0,75.03252949603714,0.026655105637957074
15,E,10,60,7.316594853635934,8.535353535353536,8.524778154484443,7.568409462302493,11.63516104848792,8.316242749649197,8.486065497974502,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,8.60353186930581,-3.1313131313131315,0.1,2.0,2.0,74.03076062616073,0.027015796988762088
16,E,10,60,7.316594853635934,8.787878787878789,8.854256924825675,7.625349752131769,9.000188850936523,8.625556440766912,8.812856646829548,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,8.587191090963529,-3.212121212121212,0.1,2.0,2.0,73.74985083272341,0.027118698918270675
17,E,10,60,7.316594853635934,9.040404040404042,8.967278693978695,8.914110213987826,9.284940710951464,9.133200784521616,8.930214115599906,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,9.055577335410462,-3.2929292929292933,0.1,2.0,2.0,82.01348087759965,0.024386234782363205
18,E,10,60,7.316594853635934,9.292929292929294,9.292842320066864,9.078022051780389,8.580318403962117,9.0500459232185,9.144519855255067,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,9.076557229065285,-3.3737373737373737,0.1,2.0,2.0,82.39389113249729,0.024273644229082566
19,E,10,60,7.316594853635934,9.545454545454549,9.503696697393444,9.114317438957572,11.58128775296536,9.31883838138796,9.483213373200186,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,9.575562937256349,-3.4545454545454546,0.1,2.0,2.0,91.70140556535743,0.021809916518395783
20,E,10,60,7.316594853635934,9.7979797979798,9.748360198460215,8.929002819070368,9.5313010697806,9.564138642667714,9.819595479234737,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,9.534863249566342,-3.5353535353535355,0.1,2.0,2.0,90.92361718793083,0.02199648520214701
21,E,10,60,7.316594853635934,10.050505050505052,10.08024981574013,10.827970975424147,8.095636082223603,9.710889982461708,10.214839324222403,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,9.855080276225566,-3.616161616161616,0.1,2.0,2.0,97.13260725085019,0.020590407862056997
22,E,10,60,7.316594853635934,10.303030303030305,10.366341999360737,10.705716028996472,6.849512638241933,10.217579531583112,10.374675389390696,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,10.005465375424274,-3.696969696969697,0.1,2.0,2.0,100.11933737881401,0.019976160973107025
23,E,10,60,7.316594853635934,10.555555555555555,10.51910109240234,11.214974386564323,9.652315154858217,10.699426214790876,10.35017203185524,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,10.595215673699615,-3.7777777777777777,0.1,2.0,2.0,112.26859517220998,0.017814420826520353
24,E,10,60,7.316594853635934,10.80808080808081,10.698686746023096,10.03834940317034,9.571883818608098,11.003159638884853,10.66089051858586,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,10.608076923711922,-3.858585858585859,0.1,2.0,2.0,112.54129601938939,0.01777125438163984
25,E,10,60,7.316594853635934,11.06060606060606,11.04072732078538,11.589349797515824,8.872266248536485,11.08023802140494,11.055760243287144,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,10.923704682823672,-3.939393939393939,0.1,2.0,2.0,119.33732399754383,0.01675921608600142
26,E,10,60,7.316594853635934,11.313131313131311,11.640682445896577,11.753760967316811,11.803107521492196,10.877966899198007,11.20449417578959,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,11.322213256191848,-4.020202020202021,0.1,2.0,2.0,128.2025130186864,0.015600318222377483
27,E,10,60,7.316594853635934,11.565656565656566,11.469478537605102,10.899584300498736,9.853308546501536,11.652422319993413,11.478793538649828,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,11.298064859455344,-4.101010101010101,0.1,2.0,2.0,127.65626956845972,0.015667072261793116
28,E,10,60,7.316594853635934,11.818181818181818,11.73205065566071,10.972649374682224,13.136689445355367,11.85478028355925,11.640071682077224,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,11.800450192661575,-4.181818181818182,0.1,2.0,2.0,139.2606247494866,0.014361561307065536
29,E,10,60,7.316594853635934,12.070707070707073,12.093951259727024,12.27026854533997,14.982678128930704,12.04573364863792,11.970886360845473,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,12.378358435054556,-4.262626262626263,0.1,2.0,2.0,153.23375754668626,0.013051954295323295
30,E,10,60,7.316594853635934,12.323232323232324,12.385522071268907,12.279862215018374,12.651433695269327,12.071869953494796,12.227969616830508,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,12.253629074829375,-4.343434343434343,0.1,2.0,2.0,150.16142550350378,0.013318999824980571
31,E,10,60,7.316594853635934,12.575757575757576,12.943332022367434,12.421621883931596,11.486628559426146,12.776492833950174,12.67775225089589,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,12.627009144457997,-4.424242424242424,0.1,2.0,2.0,159.45135993422588,0.012543009986399649
32,E,10,60,7.316594853635934,12.828282828282829,12.967511332781685,13.02975910236061,15.17048337178342,12.996379663104207,12.841745471029858,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,13.197522213455013,-4.505050505050505,0.1,2.0,2.0,174.1845925746385,0.01148207180921008
33,E,10,60,7.316594853635934,13.08080808080808,13.150927865883173,12.556286507800127,11.918224143,12.895145367657088,12.8488490183557,0.25,0.15,0.0999999999999999,0.4090909090909089,0.0909090909090909,12.806361281741953,-4.5858585858585865,0.1,2.0,2.0,164.0128892784994,0.012194163573351438
